"tissue","sample","individual","r","outlier"
"FCTX","GSM394307","1797",0.994059718574681,FALSE
"FCTX","GSM394308","1802",0.985971849939562,FALSE
"FCTX","GSM394319","1805",0.989703474172831,FALSE
"FCTX","GSM394310","1825",0.974876364649542,FALSE
"FCTX","GSM394309","1827",0.980907319445967,FALSE
"FCTX","GSM394311","1830",0.971472142656279,FALSE
"FCTX","GSM394255","1838",0.984170785510279,FALSE
"FCTX","GSM394320","1839",0.988580266177269,FALSE
"FCTX","GSM394256","1840",0.982731907560134,FALSE
"FCTX","GSM394257","1846",0.98361599176462,FALSE
"FCTX","GSM394321","1847",0.989669417769381,FALSE
"FCTX","GSM394372","1849",0.990108856640229,FALSE
"FCTX","GSM394258","1862",0.980973959578255,FALSE
"FCTX","GSM394322","1865",0.987248576910333,FALSE
"FCTX","GSM394323","1866",0.977323664385234,FALSE
"FCTX","GSM394326","1867",0.99076268715769,FALSE
"FCTX","GSM394244","1883",0.985621439320499,FALSE
"FCTX","GSM394260","1889",0.978376187153832,FALSE
"FCTX","GSM394261","1902",0.980986480444146,FALSE
"FCTX","GSM394262","1903",0.981566971800327,FALSE
"FCTX","GSM394263","1907",0.974127538889689,FALSE
"FCTX","GSM394242","1909",0.979949160539157,FALSE
"FCTX","GSM394259","1917",0.984183855626378,FALSE
"FCTX","GSM394264","1924",0.984392784197167,FALSE
"FCTX","GSM394265","1935",0.995075080748603,FALSE
"FCTX","GSM394266","1936",0.990609508384482,FALSE
"FCTX","GSM394267","1939",0.988122625554269,FALSE
"FCTX","GSM394268","1940",0.990921212186559,FALSE
"FCTX","GSM394269","1961",0.994185138389187,FALSE
"FCTX","GSM394270","2000",0.97836122872524,FALSE
"FCTX","GSM394271","2020",0.988156947594288,FALSE
"FCTX","GSM394272","2037",0.992134575520617,FALSE
"FCTX","GSM394273","2066",0.994750604705744,FALSE
"FCTX","GSM394373","2069",0.990391513212227,FALSE
"FCTX","GSM394374","2093",0.98361973606186,FALSE
"FCTX","GSM394276","2102",0.982890296679348,FALSE
"FCTX","GSM394277","4263",0.991586811107985,FALSE
"FCTX","GSM394278","4540",0.989732512921244,FALSE
"FCTX","GSM394279","4542",0.994330367633023,FALSE
"FCTX","GSM394280","4543",0.976487882876615,FALSE
"FCTX","GSM394281","4545",0.992243913438655,FALSE
"FCTX","GSM394282","4549",0.995153432935388,FALSE
"FCTX","GSM394375","4590",0.979278258070533,FALSE
"FCTX","GSM394283","4593",0.833938109731794,TRUE
"FCTX","GSM394284","4598",0.990417338767743,FALSE
"FCTX","GSM394285","4636",0.986532914293557,FALSE
"FCTX","GSM394286","4640",0.981965551294099,FALSE
"FCTX","GSM394287","4725",0.987749055392129,FALSE
"FCTX","GSM394376","4726",0.990447251815023,FALSE
"FCTX","GSM394377","4727",0.988009247054197,FALSE
"FCTX","GSM394327","4729",0.992294406522909,FALSE
"FCTX","GSM394328","4782",0.991573431824582,FALSE
"FCTX","GSM394329","4786",0.990752251295715,FALSE
"FCTX","GSM394330","4788",0.989908956175646,FALSE
"FCTX","GSM394331","4789",0.993009015305269,FALSE
"FCTX","GSM394324","4841",0.990920500256793,FALSE
"FCTX","GSM394378","4842",0.98413071420489,FALSE
"FCTX","GSM394379","4903",0.986622229813331,FALSE
"FCTX","GSM394325","4915",0.984457736963924,FALSE
"FCTX","GSM394380","4916",0.991460474751087,FALSE
"FCTX","GSM394381","4924",0.990253859448449,FALSE
"FCTX","GSM394371","5024",0.992473072916429,FALSE
"FCTX","GSM394274","5028",0.994129448629079,FALSE
"FCTX","GSM394275","5078",0.989047701470523,FALSE
"FCTX","GSM394332","5081",0.924628093577368,TRUE
"FCTX","GSM394333","5086",0.974015711555816,FALSE
"FCTX","GSM394334","5087",0.993061708804717,FALSE
"PONS","GSM394508","142",0.983286993858106,FALSE
"PONS","GSM394510","384",0.967666718686087,FALSE
"PONS","GSM394477","604",0.966467613864813,FALSE
"PONS","GSM394478","705",0.989799204724042,FALSE
"PONS","GSM394479","710",0.988367779231781,FALSE
"PONS","GSM394480","712",0.988687388638913,FALSE
"PONS","GSM394481","713",0.99120993317677,FALSE
"PONS","GSM394382","719",0.951031628372474,FALSE
"PONS","GSM394482","745",0.989904018302045,FALSE
"PONS","GSM394483","813",0.988640696410089,FALSE
"PONS","GSM394383","819",0.955020528796443,FALSE
"PONS","GSM394484","827",0.988566442177283,FALSE
"PONS","GSM394485","871",0.990646541387496,FALSE
"PONS","GSM394486","879",0.990608976135612,FALSE
"PONS","GSM394487","880",0.983879129311422,FALSE
"PONS","GSM394385","914",0.981978092145294,FALSE
"PONS","GSM394488","927",0.976642455174329,FALSE
"PONS","GSM394489","933",0.989920600555737,FALSE
"PONS","GSM394520","993",0.988552427204083,FALSE
"PONS","GSM394387","994",0.979853883590848,FALSE
"PONS","GSM394388","1037",0.988288318072003,FALSE
"PONS","GSM394430","1064",0.988393279422985,FALSE
"PONS","GSM394389","1065",0.974204925955532,FALSE
"PONS","GSM394490","1076",0.930247760391816,TRUE
"PONS","GSM394491","1078",0.980455326705252,FALSE
"PONS","GSM394492","1079",0.993705860816375,FALSE
"PONS","GSM394431","1104",0.9677396468329,FALSE
"PONS","GSM394432","1105",0.984707112751325,FALSE
"PONS","GSM394433","1114",0.987508225630806,FALSE
"PONS","GSM394512","1133",0.983982461189745,FALSE
"PONS","GSM394434","1134",0.987961162888732,FALSE
"PONS","GSM394435","1136",0.955212731585089,FALSE
"PONS","GSM394454","1158",0.809582187409637,TRUE
"PONS","GSM394436","1170",0.986451409674022,FALSE
"PONS","GSM394493","1206",0.988900055802677,FALSE
"PONS","GSM394437","1209",0.976268198550879,FALSE
"PONS","GSM394438","1226",0.947241250498341,FALSE
"PONS","GSM394455","1230",0.989861116944348,FALSE
"PONS","GSM394390","1260",0.970499552610912,FALSE
"PONS","GSM394439","1326",0.987177195250956,FALSE
"PONS","GSM394456","1344",0.981448577287347,FALSE
"PONS","GSM394457","1361",0.989982989605373,FALSE
"PONS","GSM394440","1454",0.950593141427876,FALSE
"PONS","GSM394441","1465",0.984450793242701,FALSE
"PONS","GSM394442","1486",0.982286548333707,FALSE
"PONS","GSM394443","1496",0.985752654347435,FALSE
"PONS","GSM394458","1498",0.970732554237546,FALSE
"PONS","GSM394444","1502",0.98783046270506,FALSE
"PONS","GSM394445","1535",0.988124821347432,FALSE
"PONS","GSM394446","1540",0.988467615400825,FALSE
"PONS","GSM394447","1544",0.973395228505749,FALSE
"PONS","GSM394494","1545",0.991192038493629,FALSE
"PONS","GSM394495","1556",0.948470969843869,FALSE
"PONS","GSM394497","1568",0.975701299537713,FALSE
"PONS","GSM394459","1570",0.986992217232198,FALSE
"PONS","GSM394499","1571",0.981232909541748,FALSE
"PONS","GSM394502","1578",0.969226123782539,FALSE
"PONS","GSM394504","1579",0.98495602322144,FALSE
"PONS","GSM394460","1584",0.987549439132503,FALSE
"PONS","GSM394506","1595",0.981839079133049,FALSE
"PONS","GSM394513","1603",0.988691761707492,FALSE
"PONS","GSM394515","1611",0.989812421202705,FALSE
"PONS","GSM394518","1612",0.991767455065042,FALSE
"PONS","GSM394391","1613",0.980660779785747,FALSE
"PONS","GSM394392","1614",0.977166589724801,FALSE
"PONS","GSM394393","1640",0.951833111522255,FALSE
"PONS","GSM394394","1652",0.972227665123275,FALSE
"PONS","GSM394522","1668",0.987768220185582,FALSE
"PONS","GSM394524","1672",0.982158210882525,FALSE
"PONS","GSM394526","1710",0.990005086059352,FALSE
"PONS","GSM394528","1712",0.989264700131849,FALSE
"PONS","GSM394395","1713",0.984720261838045,FALSE
"PONS","GSM394530","1775",0.964280542979519,FALSE
"PONS","GSM394448","1792",0.991041645967924,FALSE
"PONS","GSM394396","1795",0.953713140273339,FALSE
"PONS","GSM394449","1797",0.988946932310728,FALSE
"PONS","GSM394450","1802",0.990354010146287,FALSE
"PONS","GSM394461","1805",0.985321766991104,FALSE
"PONS","GSM394452","1825",0.980121630051981,FALSE
"PONS","GSM394451","1827",0.990781091880005,FALSE
"PONS","GSM394453","1830",0.980854921019499,FALSE
"PONS","GSM394397","1838",0.989572903974167,FALSE
"PONS","GSM394462","1839",0.986972918077203,FALSE
"PONS","GSM394398","1840",0.954051796051424,FALSE
"PONS","GSM394399","1846",0.974069049104404,FALSE
"PONS","GSM394463","1847",0.984938284931591,FALSE
"PONS","GSM394532","1849",0.969200177497287,FALSE
"PONS","GSM394400","1862",0.958055458193596,FALSE
"PONS","GSM394464","1865",0.989270323104734,FALSE
"PONS","GSM394465","1866",0.98858290563403,FALSE
"PONS","GSM394468","1867",0.989795244191982,FALSE
"PONS","GSM394386","1883",0.978430164812548,FALSE
"PONS","GSM394402","1889",0.943113265387283,FALSE
"PONS","GSM394403","1902",0.98392279090484,FALSE
"PONS","GSM394404","1903",0.955401471138098,FALSE
"PONS","GSM394405","1907",0.947233129886522,FALSE
"PONS","GSM394384","1909",0.96647172527586,FALSE
"PONS","GSM394401","1917",0.979697411029641,FALSE
"PONS","GSM394406","1924",0.984896993232109,FALSE
"PONS","GSM394407","1935",0.988499512196626,FALSE
"PONS","GSM394408","1936",0.989901767996273,FALSE
"PONS","GSM394409","1939",0.967090042649397,FALSE
"PONS","GSM394410","1940",0.983854510991197,FALSE
"PONS","GSM394411","1961",0.991415248423337,FALSE
"PONS","GSM394412","2000",0.985667089374611,FALSE
"PONS","GSM394413","2020",0.987823162495481,FALSE
"PONS","GSM394414","2037",0.984158158425795,FALSE
"PONS","GSM394415","2066",0.984253260323805,FALSE
"PONS","GSM394533","2069",0.985520900217844,FALSE
"PONS","GSM394534","2093",0.98396878977864,FALSE
"PONS","GSM394418","2102",0.985767333644867,FALSE
"PONS","GSM394419","4263",0.977300434146264,FALSE
"PONS","GSM394420","4540",0.968710217014942,FALSE
"PONS","GSM394421","4542",0.96505687782532,FALSE
"PONS","GSM394422","4543",0.978086966898506,FALSE
"PONS","GSM394423","4545",0.981559456714731,FALSE
"PONS","GSM394424","4549",0.989955349082323,FALSE
"PONS","GSM394535","4590",0.978566771139652,FALSE
"PONS","GSM394425","4593",0.981634933196121,FALSE
"PONS","GSM394426","4598",0.989424990594923,FALSE
"PONS","GSM394427","4636",0.943996852187811,FALSE
"PONS","GSM394428","4640",0.977026541520424,FALSE
"PONS","GSM394429","4725",0.987051823181815,FALSE
"PONS","GSM394536","4726",0.979859179727188,FALSE
"PONS","GSM394537","4727",0.989133674159447,FALSE
"PONS","GSM394469","4729",0.990446717120669,FALSE
"PONS","GSM394470","4782",0.99325435885234,FALSE
"PONS","GSM394471","4786",0.988456591025136,FALSE
"PONS","GSM394472","4788",0.989144327597342,FALSE
"PONS","GSM394473","4789",0.990998354377269,FALSE
"PONS","GSM394466","4841",0.986221215797793,FALSE
"PONS","GSM394538","4842",0.988168158688755,FALSE
"PONS","GSM394539","4903",0.958012471340784,FALSE
"PONS","GSM394467","4915",0.986523064067363,FALSE
"PONS","GSM394540","4916",0.983916048679992,FALSE
"PONS","GSM394541","4924",0.978440917006099,FALSE
"PONS","GSM394531","5024",0.983551225364758,FALSE
"PONS","GSM394416","5028",0.990588306300983,FALSE
"PONS","GSM394417","5078",0.977066447955758,FALSE
"PONS","GSM394474","5081",0.96073480792566,FALSE
"PONS","GSM394475","5086",0.957634794471454,FALSE
"PONS","GSM394476","5087",0.989432234773306,FALSE
"TCTX","GSM394662","142",0.983132937413909,FALSE
"TCTX","GSM394663","384",0.985012041696439,FALSE
"TCTX","GSM394638","604",0.928627840408787,TRUE
"TCTX","GSM394639","705",0.990033382749486,FALSE
"TCTX","GSM394640","710",0.915151566447747,TRUE
"TCTX","GSM394641","712",0.991527739697955,FALSE
"TCTX","GSM394642","713",0.990388470107435,FALSE
"TCTX","GSM394543","719",0.943040117205302,FALSE
"TCTX","GSM394643","745",0.994319281612026,FALSE
"TCTX","GSM394644","813",0.974148952341303,FALSE
"TCTX","GSM394544","819",0.953775599339226,FALSE
"TCTX","GSM394645","827",0.989728357419966,FALSE
"TCTX","GSM394646","871",0.993123526433653,FALSE
"TCTX","GSM394647","879",0.983355099154132,FALSE
"TCTX","GSM394648","880",0.992785301640473,FALSE
"TCTX","GSM394546","914",0.97525078558086,FALSE
"TCTX","GSM394649","927",0.993202848709719,FALSE
"TCTX","GSM394650","933",0.991130562948328,FALSE
"TCTX","GSM394668","993",0.991538171821056,FALSE
"TCTX","GSM394548","994",0.970251986604743,FALSE
"TCTX","GSM394549","1037",0.984481307749648,FALSE
"TCTX","GSM394591","1064",0.994627925261531,FALSE
"TCTX","GSM394550","1065",0.989015403161409,FALSE
"TCTX","GSM394651","1076",0.993515759546445,FALSE
"TCTX","GSM394652","1078",0.9859561144778,FALSE
"TCTX","GSM394653","1079",0.993137053619359,FALSE
"TCTX","GSM394592","1104",0.986775780156534,FALSE
"TCTX","GSM394593","1105",0.989903796529698,FALSE
"TCTX","GSM394594","1114",0.992794874959425,FALSE
"TCTX","GSM394664","1133",0.980697591722794,FALSE
"TCTX","GSM394595","1134",0.992112224848036,FALSE
"TCTX","GSM394596","1136",0.979375655872487,FALSE
"TCTX","GSM394615","1158",0.888076175101501,TRUE
"TCTX","GSM394597","1170",0.993276025755718,FALSE
"TCTX","GSM394654","1206",0.992200238682369,FALSE
"TCTX","GSM394598","1209",0.993442759741028,FALSE
"TCTX","GSM394599","1226",0.991542286107721,FALSE
"TCTX","GSM394616","1230",0.98344175875187,FALSE
"TCTX","GSM394551","1260",0.979224680505284,FALSE
"TCTX","GSM394600","1326",0.982437124328459,FALSE
"TCTX","GSM394617","1344",0.948430517194397,FALSE
"TCTX","GSM394618","1361",0.991786022530614,FALSE
"TCTX","GSM394601","1454",0.987992310330103,FALSE
"TCTX","GSM394602","1465",0.886366802476576,TRUE
"TCTX","GSM394603","1486",0.992479984068146,FALSE
"TCTX","GSM394604","1496",0.974079628164385,FALSE
"TCTX","GSM394619","1498",0.94532229241532,FALSE
"TCTX","GSM394605","1502",0.992632564187297,FALSE
"TCTX","GSM394606","1535",0.987917365266183,FALSE
"TCTX","GSM394607","1540",0.989658047679813,FALSE
"TCTX","GSM394608","1544",0.988390539121734,FALSE
"TCTX","GSM394655","1545",0.993954325800313,FALSE
"TCTX","GSM394656","1556",0.978658670743477,FALSE
"TCTX","GSM394657","1568",0.983682301749399,FALSE
"TCTX","GSM394620","1570",0.954779059258356,FALSE
"TCTX","GSM394658","1571",0.994222960015432,FALSE
"TCTX","GSM394659","1578",0.928237657136136,TRUE
"TCTX","GSM394660","1579",0.993809834403259,FALSE
"TCTX","GSM394621","1584",0.989620455144719,FALSE
"TCTX","GSM394661","1595",0.993877134023986,FALSE
"TCTX","GSM394665","1603",0.991001281030129,FALSE
"TCTX","GSM394666","1611",0.991210236825767,FALSE
"TCTX","GSM394667","1612",0.985699646665111,FALSE
"TCTX","GSM394552","1613",0.985510370658111,FALSE
"TCTX","GSM394553","1614",0.984578507626805,FALSE
"TCTX","GSM394554","1640",0.951128028833352,FALSE
"TCTX","GSM394555","1652",0.975705176434334,FALSE
"TCTX","GSM394669","1668",0.990244357092092,FALSE
"TCTX","GSM394670","1672",0.986010491806919,FALSE
"TCTX","GSM394671","1710",0.976458840179783,FALSE
"TCTX","GSM394672","1712",0.990391075060033,FALSE
"TCTX","GSM394556","1713",0.97419582031689,FALSE
"TCTX","GSM394673","1775",0.991511907969678,FALSE
"TCTX","GSM394609","1792",0.988266000821942,FALSE
